Jugador,Temporada,Equipo,Pos,Edad,Partidos,Minutos,Goles,Asistencias,G+A,Penales,Amarillas,2a Amarillas,Rojas,Tiros,Tiros a puerta,Faltas hechas,Faltas recibidas,Intercepciones,Entradas ganadas,Goles recibidos,Tiros a puerta recibidos,Victorias,Empates,Derrotas,Partidos sin goles,Tiros a puerta parados (%),Penaltis parados (%)
Carlos Dominguez,21/22,Celta Vigo,DF,20.0,8.0,344.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,2.0,,,,,,,,
Carlos Dominguez,22/23,Celta Vigo,DF,21.0,3.0,108.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,
Carlos Dominguez,23/24,Celta Vigo,DF,22.0,22.0,1584.0,0.0,0.0,0.0,,2.0,0.0,0.0,5.0,0.0,15.0,8.0,22.0,21.0,,,,,,,,
Carlos Dominguez,24/25,Celta Vigo,DF,23.0,19.0,1181.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,1.0,8.0,10.0,12.0,12.0,,,,,,,,
Carlos Dominguez,25/26,Celta Vigo,DF,24.0,8.0,610.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,6.0,1.0,5.0,8.0,,,,,,,,
Manu Fernández,25/26,Celta Vigo,DF,24.0,14.0,758.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,0.0,8.0,7.0,7.0,9.0,,,,,,,,
Marcos Alonso,22/23,Barcelona,DF,31.0,24.0,1172.0,1.0,0.0,1.0,,3.0,0.0,0.0,6.0,2.0,10.0,8.0,9.0,10.0,,,,,,,,
Marcos Alonso,23/24,Barcelona,DF,32.0,5.0,252.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,2.0,7.0,6.0,3.0,3.0,,,,,,,,
Marcos Alonso,24/25,Celta Vigo,DF,33.0,31.0,2647.0,3.0,0.0,3.0,,10.0,1.0,2.0,34.0,13.0,31.0,28.0,33.0,21.0,,,,,,,,
Marcos Alonso,25/26,Celta Vigo,DF,34.0,32.0,2768.0,1.0,0.0,1.0,,5.0,0.0,0.0,24.0,3.0,23.0,20.0,30.0,24.0,,,,,,,,
Manu Sánchez,21/22,Osasuna,DF,20.0,33.0,2257.0,1.0,3.0,4.0,,6.0,0.0,0.0,6.0,1.0,32.0,16.0,17.0,36.0,,,,,,,,
Manu Sánchez,22/23,Osasuna,DF,21.0,31.0,2124.0,0.0,2.0,2.0,,3.0,0.0,0.0,10.0,3.0,26.0,10.0,15.0,35.0,,,,,,,,
Manu Sánchez,23/24,Celta Vigo,"DF,MF",22.0,26.0,1775.0,0.0,5.0,5.0,,3.0,0.0,0.0,9.0,2.0,21.0,5.0,19.0,32.0,,,,,,,,
Manu Sánchez,24/25,Alavés,DF,23.0,33.0,2634.0,1.0,0.0,1.0,,6.0,0.0,1.0,12.0,2.0,56.0,21.0,30.0,61.0,,,,,,,,
Manu Sánchez,25/26,Levante,DF,24.0,33.0,2814.0,1.0,2.0,3.0,,8.0,0.0,0.0,13.0,4.0,35.0,20.0,35.0,54.0,,,,,,,,
Javi Galán,21/22,Celta Vigo,DF,26.0,37.0,3298.0,0.0,3.0,3.0,,8.0,0.0,0.0,19.0,5.0,54.0,75.0,46.0,68.0,,,,,,,,
Javi Galán,22/23,Celta Vigo,DF,27.0,37.0,3160.0,0.0,3.0,3.0,,6.0,0.0,0.0,13.0,1.0,50.0,73.0,37.0,73.0,,,,,,,,
Javi Galán,23/24,Atlético Madrid,"DF,MF",28.0,5.0,88.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,,,,,,,,
Javi Galán,23/24,Real Sociedad,DF,28.0,14.0,1075.0,0.0,1.0,1.0,,3.0,0.0,0.0,3.0,1.0,22.0,19.0,12.0,21.0,,,,,,,,
Javi Galán,24/25,Atlético Madrid,DF,29.0,25.0,1784.0,0.0,3.0,3.0,,8.0,0.0,0.0,9.0,0.0,38.0,35.0,11.0,32.0,,,,,,,,
Javi Galán,25/26,Osasuna,DF,30.0,20.0,1672.0,0.0,1.0,1.0,,3.0,0.0,0.0,6.0,1.0,30.0,37.0,27.0,30.0,,,,,,,,
Javi Galán,25/26,Atlético Madrid,DF,30.0,5.0,134.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,,,,,,,,
Sergio Carreira,24/25,Celta Vigo,MF,23.0,23.0,1656.0,0.0,4.0,4.0,,1.0,0.0,0.0,13.0,3.0,19.0,7.0,17.0,17.0,,,,,,,,
Sergio Carreira,25/26,Celta Vigo,MF,24.0,34.0,2694.0,2.0,1.0,3.0,,2.0,0.0,0.0,16.0,7.0,20.0,36.0,27.0,18.0,,,,,,,,
Javi Rueda,23/24,Celta Vigo,"DF,MF",21.0,1.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
Javi Rueda,25/26,Celta Vigo,MF,23.0,26.0,1404.0,2.0,6.0,8.0,,6.0,0.0,0.0,11.0,3.0,25.0,21.0,20.0,12.0,,,,,,,,
Álvaro Núñez,25/26,Elche,"DF,MF",25.0,19.0,1647.0,0.0,2.0,2.0,,2.0,0.0,0.0,4.0,0.0,12.0,17.0,15.0,15.0,,,,,,,,
Álvaro Núñez,25/26,Celta Vigo,"DF,MF",25.0,6.0,328.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,,,,,,,,
Damián Rodríguez,23/24,Celta Vigo,MF,20.0,5.0,258.0,0.0,2.0,2.0,,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,,,,,,,,
Damián Rodríguez,24/25,Celta Vigo,MF,21.0,17.0,927.0,0.0,0.0,0.0,,3.0,0.0,0.0,4.0,0.0,13.0,9.0,6.0,9.0,,,,,,,,
Damián Rodríguez,25/26,Celta Vigo,MF,22.0,2.0,150.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,
Ilaix Moriba,21/22,Valencia,MF,18.0,14.0,818.0,0.0,0.0,0.0,,9.0,1.0,1.0,14.0,5.0,21.0,25.0,13.0,17.0,,,,,,,,
Ilaix Moriba,22/23,Valencia,MF,19.0,24.0,1011.0,0.0,2.0,2.0,,6.0,1.0,2.0,21.0,5.0,32.0,33.0,4.0,18.0,,,,,,,,
Ilaix Moriba,23/24,Getafe,MF,20.0,14.0,605.0,0.0,2.0,2.0,,5.0,1.0,1.0,4.0,1.0,19.0,23.0,5.0,12.0,,,,,,,,
Ilaix Moriba,24/25,Celta Vigo,MF,21.0,33.0,2132.0,1.0,1.0,2.0,,9.0,1.0,1.0,34.0,12.0,32.0,58.0,12.0,39.0,,,,,,,,
Ilaix Moriba,25/26,Celta Vigo,MF,22.0,36.0,2495.0,2.0,3.0,5.0,,8.0,0.0,0.0,18.0,5.0,40.0,58.0,24.0,42.0,,,,,,,,
Miguel Román,25/26,Celta Vigo,MF,22.0,19.0,1311.0,1.0,0.0,1.0,,3.0,0.0,0.0,9.0,2.0,20.0,11.0,12.0,17.0,,,,,,,,
Aleix Febas,21/22,Mallorca,MF,25.0,4.0,117.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,,,,,,,,
Aleix Febas,25/26,Elche,MF,29.0,36.0,3160.0,2.0,2.0,4.0,,10.0,0.0,0.0,23.0,8.0,34.0,118.0,27.0,46.0,,,,,,,,
Hugo Sotelo,21/22,Celta Vigo,MF,17.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Hugo Sotelo,22/23,Celta Vigo,MF,18.0,1.0,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Hugo Sotelo,23/24,Celta Vigo,MF,19.0,17.0,721.0,0.0,1.0,1.0,,1.0,0.0,0.0,8.0,1.0,16.0,3.0,2.0,17.0,,,,,,,,
Hugo Sotelo,24/25,Celta Vigo,MF,20.0,24.0,1254.0,0.0,0.0,0.0,,5.0,0.0,0.0,4.0,0.0,19.0,9.0,5.0,16.0,,,,,,,,
Hugo Sotelo,25/26,Celta Vigo,MF,21.0,20.0,1338.0,0.0,2.0,2.0,,3.0,0.0,0.0,2.0,1.0,27.0,13.0,13.0,16.0,,,,,,,,
Carlos Dotor,23/24,Celta Vigo,MF,22.0,17.0,708.0,0.0,0.0,0.0,,2.0,0.0,0.0,4.0,0.0,13.0,10.0,4.0,7.0,,,,,,,,
Matías Vecino,25/26,Celta Vigo,MF,33.0,6.0,135.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,6.0,,,,,,,,
Williot Swedberg,22/23,Celta Vigo,"FW,MF",18.0,4.0,55.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,
Williot Swedberg,23/24,Celta Vigo,FW,19.0,15.0,439.0,5.0,0.0,5.0,,1.0,0.0,0.0,12.0,6.0,6.0,11.0,1.0,5.0,,,,,,,,
Williot Swedberg,24/25,Celta Vigo,"FW,MF",20.0,32.0,1348.0,4.0,5.0,9.0,,1.0,0.0,0.0,32.0,15.0,21.0,32.0,3.0,16.0,,,,,,,,
Williot Swedberg,25/26,Celta Vigo,"FW,MF",21.0,29.0,1270.0,5.0,5.0,10.0,,2.0,0.0,0.0,23.0,12.0,30.0,34.0,4.0,17.0,,,,,,,,
Hugo Álvarez,21/22,Celta Vigo,"DF,MF",18.0,1.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Hugo Álvarez,23/24,Celta Vigo,"MF,FW",20.0,12.0,762.0,1.0,1.0,2.0,,1.0,0.0,0.0,12.0,4.0,9.0,9.0,5.0,9.0,,,,,,,,
Hugo Álvarez,24/25,Celta Vigo,MF,21.0,26.0,1572.0,4.0,3.0,7.0,,6.0,0.0,0.0,25.0,9.0,25.0,16.0,9.0,10.0,,,,,,,,
Hugo Álvarez,25/26,Celta Vigo,"FW,MF",22.0,28.0,1340.0,4.0,2.0,6.0,,2.0,0.0,0.0,14.0,8.0,16.0,17.0,10.0,9.0,,,,,,,,
Ferran Jutglà,21/22,Barcelona,FW,22.0,6.0,301.0,1.0,0.0,1.0,,1.0,0.0,0.0,10.0,4.0,4.0,6.0,1.0,1.0,,,,,,,,
Ferran Jutglà,25/26,Celta Vigo,FW,26.0,30.0,1652.0,9.0,3.0,12.0,,4.0,0.0,0.0,45.0,26.0,24.0,30.0,8.0,3.0,,,,,,,,
Jones El-Abdellaoui,25/26,Celta Vigo,"MF,FW",19.0,22.0,681.0,2.0,0.0,2.0,,0.0,0.0,0.0,17.0,4.0,7.0,3.0,3.0,3.0,,,,,,,,
Carles Pérez,22/23,Celta Vigo,"MF,FW",24.0,35.0,2144.0,3.0,5.0,8.0,,5.0,0.0,0.0,53.0,20.0,35.0,37.0,6.0,23.0,,,,,,,,
Carles Pérez,23/24,Celta Vigo,MF,25.0,16.0,772.0,1.0,1.0,2.0,,3.0,0.0,0.0,24.0,6.0,15.0,12.0,5.0,5.0,,,,,,,,
Carles Pérez,24/25,Getafe,MF,26.0,27.0,1431.0,3.0,0.0,3.0,,2.0,0.0,0.0,34.0,9.0,44.0,11.0,7.0,23.0,,,,,,,,
Pablo Durán,22/23,Celta Vigo,FW,21.0,4.0,36.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,
Pablo Durán,24/25,Celta Vigo,"FW,MF",23.0,27.0,1394.0,4.0,4.0,8.0,,3.0,0.0,0.0,26.0,10.0,31.0,19.0,7.0,8.0,,,,,,,,
Pablo Durán,25/26,Celta Vigo,"FW,MF",24.0,30.0,1425.0,2.0,2.0,4.0,,1.0,0.0,0.0,37.0,15.0,15.0,12.0,7.0,11.0,,,,,,,,
Borja Iglesias,21/22,Real Betis,FW,28.0,33.0,1573.0,10.0,0.0,10.0,,4.0,0.0,0.0,38.0,19.0,25.0,31.0,4.0,4.0,,,,,,,,
Borja Iglesias,22/23,Real Betis,FW,29.0,35.0,2365.0,15.0,3.0,18.0,,2.0,0.0,1.0,61.0,28.0,38.0,51.0,1.0,5.0,,,,,,,,
Borja Iglesias,23/24,Real Betis,FW,30.0,11.0,408.0,0.0,1.0,1.0,,2.0,0.0,0.0,10.0,0.0,7.0,5.0,2.0,0.0,,,,,,,,
Borja Iglesias,24/25,Celta Vigo,FW,31.0,37.0,1952.0,11.0,3.0,14.0,,2.0,0.0,0.0,46.0,28.0,40.0,34.0,7.0,7.0,,,,,,,,
Borja Iglesias,25/26,Celta Vigo,FW,32.0,35.0,1900.0,14.0,2.0,16.0,,7.0,0.0,0.0,46.0,26.0,38.0,30.0,0.0,5.0,,,,,,,,
Iago Aspas,21/22,Celta Vigo,FW,33.0,37.0,3087.0,18.0,5.0,23.0,,9.0,0.0,0.0,90.0,41.0,22.0,50.0,9.0,7.0,,,,,,,,
Iago Aspas,22/23,Celta Vigo,FW,34.0,37.0,2868.0,12.0,3.0,15.0,,6.0,0.0,0.0,78.0,33.0,16.0,59.0,7.0,5.0,,,,,,,,
Iago Aspas,23/24,Celta Vigo,FW,35.0,35.0,2707.0,9.0,10.0,19.0,,6.0,0.0,1.0,78.0,28.0,19.0,59.0,8.0,6.0,,,,,,,,
Iago Aspas,24/25,Celta Vigo,"FW,MF",36.0,30.0,1745.0,10.0,5.0,15.0,,6.0,1.0,1.0,52.0,24.0,16.0,34.0,8.0,7.0,,,,,,,,
Iago Aspas,25/26,Celta Vigo,"FW,MF",37.0,32.0,1140.0,5.0,3.0,8.0,,4.0,0.0,0.0,28.0,12.0,5.0,17.0,12.0,11.0,,,,,,,,
Odysseas Vlachodimos,25/26,Sevilla,GK,31.0,33.0,2970.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,52.0,140.0,11.0,6.0,16.0,5.0,62.9,11.1
Kike Salas,22/23,Sevilla,DF,20.0,6.0,368.0,1.0,1.0,2.0,,1.0,0.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,,,,,,,,
Kike Salas,23/24,Sevilla,DF,21.0,23.0,1605.0,3.0,0.0,3.0,,10.0,0.0,0.0,16.0,5.0,32.0,10.0,28.0,24.0,,,,,,,,
Kike Salas,24/25,Sevilla,DF,22.0,31.0,2238.0,3.0,2.0,5.0,,6.0,0.0,0.0,23.0,7.0,21.0,15.0,30.0,27.0,,,,,,,,
Kike Salas,25/26,Sevilla,DF,23.0,26.0,2203.0,2.0,0.0,2.0,,1.0,0.0,0.0,19.0,8.0,31.0,20.0,37.0,35.0,,,,,,,,
Arouna Sangante,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castrin,25/26,Sevilla,DF,22.0,19.0,1277.0,1.0,0.0,1.0,,4.0,0.0,0.0,11.0,3.0,13.0,13.0,22.0,15.0,,,,,,,,
Marcão,22/23,Sevilla,DF,26.0,5.0,375.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,2.0,,,,,,,,
Marcão,23/24,Sevilla,DF,27.0,7.0,355.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,6.0,,,,,,,,
Marcão,24/25,Sevilla,DF,28.0,12.0,552.0,0.0,0.0,0.0,,6.0,1.0,1.0,0.0,0.0,9.0,10.0,7.0,6.0,,,,,,,,
Marcão,25/26,Sevilla,DF,29.0,13.0,938.0,1.0,0.0,1.0,,5.0,1.0,1.0,10.0,2.0,22.0,21.0,4.0,4.0,,,,,,,,
Fábio Cardoso,25/26,Sevilla,DF,31.0,4.0,295.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,3.0,,,,,,,,
Tanguy Nianzou,22/23,Sevilla,DF,20.0,19.0,1366.0,1.0,0.0,1.0,,1.0,0.0,1.0,6.0,1.0,13.0,14.0,14.0,14.0,,,,,,,,
Tanguy Nianzou,23/24,Sevilla,DF,21.0,8.0,318.0,0.0,0.0,0.0,,3.0,0.0,0.0,1.0,0.0,6.0,4.0,3.0,8.0,,,,,,,,
Tanguy Nianzou,24/25,Sevilla,DF,22.0,6.0,518.0,0.0,0.0,0.0,,3.0,1.0,1.0,2.0,0.0,10.0,5.0,7.0,5.0,,,,,,,,
Tanguy Nianzou,25/26,Sevilla,DF,23.0,12.0,655.0,0.0,0.0,0.0,,5.0,0.0,1.0,9.0,0.0,15.0,6.0,4.0,10.0,,,,,,,,
Federico Gattoni,23/24,Sevilla,DF,24.0,2.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,
Federico Gattoni,25/26,Sevilla,DF,26.0,1.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Joaquín Martínez Gauna,25/26,Sevilla,"MF,DF",22.0,21.0,1408.0,2.0,3.0,5.0,,1.0,0.0,0.0,17.0,8.0,12.0,16.0,8.0,20.0,,,,,,,,
Gabriel Suazo,25/26,Sevilla,"DF,MF",27.0,29.0,2096.0,0.0,2.0,2.0,,7.0,0.0,0.0,5.0,2.0,33.0,15.0,29.0,62.0,,,,,,,,
Adrià Pedrosa,21/22,Espanyol,DF,23.0,31.0,2720.0,1.0,1.0,2.0,,8.0,0.0,0.0,25.0,7.0,19.0,45.0,24.0,29.0,,,,,,,,
Adrià Pedrosa,22/23,Espanyol,DF,24.0,7.0,229.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,,,,,,,,
Adrià Pedrosa,23/24,Sevilla,"DF,MF",25.0,31.0,1753.0,1.0,4.0,5.0,,1.0,0.0,0.0,16.0,4.0,6.0,32.0,13.0,26.0,,,,,,,,
Adrià Pedrosa,24/25,Sevilla,DF,26.0,31.0,2298.0,1.0,1.0,2.0,,7.0,0.0,0.0,24.0,8.0,38.0,19.0,24.0,32.0,,,,,,,,
Adrià Pedrosa,25/26,Sevilla,"DF,MF",27.0,1.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
Adrià Pedrosa,25/26,Elche,"DF,MF",27.0,26.0,1090.0,1.0,1.0,2.0,,4.0,0.0,0.0,12.0,3.0,18.0,8.0,16.0,19.0,,,,,,,,
Carmona,21/22,Sevilla,"DF,MF",19.0,1.0,24.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,
Carmona,22/23,Sevilla,DF,20.0,10.0,527.0,2.0,1.0,3.0,,6.0,1.0,1.0,5.0,2.0,14.0,6.0,7.0,12.0,,,,,,,,
Carmona,22/23,Elche,"MF,DF",20.0,9.0,589.0,1.0,0.0,1.0,,5.0,1.0,1.0,5.0,3.0,19.0,7.0,7.0,9.0,,,,,,,,
Carmona,23/24,Getafe,"MF,DF",21.0,30.0,1313.0,1.0,1.0,2.0,,8.0,0.0,0.0,12.0,3.0,33.0,23.0,22.0,21.0,,,,,,,,
Carmona,24/25,Sevilla,DF,22.0,35.0,2942.0,0.0,0.0,0.0,,11.0,0.0,0.0,19.0,4.0,49.0,44.0,68.0,59.0,,,,,,,,
Carmona,25/26,Sevilla,"DF,MF",23.0,35.0,2565.0,1.0,3.0,4.0,,13.0,0.0,0.0,20.0,3.0,49.0,44.0,45.0,40.0,,,,,,,,
Juanlu Sánchez,21/22,Sevilla,"DF,MF",17.0,1.0,5.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
Juanlu Sánchez,23/24,Sevilla,"DF,MF",19.0,26.0,1181.0,0.0,2.0,2.0,,2.0,0.0,0.0,11.0,2.0,11.0,23.0,10.0,36.0,,,,,,,,
Juanlu Sánchez,24/25,Sevilla,"MF,DF",20.0,32.0,1722.0,4.0,4.0,8.0,,6.0,1.0,1.0,13.0,6.0,18.0,12.0,16.0,34.0,,,,,,,,
Juanlu Sánchez,25/26,Sevilla,"MF,DF",21.0,32.0,1990.0,0.0,3.0,3.0,,6.0,1.0,1.0,14.0,1.0,23.0,42.0,11.0,42.0,,,,,,,,
Iglesias,21/22,Getafe,"DF,MF",23.0,20.0,719.0,0.0,1.0,1.0,,1.0,0.0,0.0,5.0,0.0,16.0,17.0,9.0,11.0,,,,,,,,
Iglesias,22/23,Getafe,DF,24.0,32.0,2146.0,1.0,0.0,1.0,,7.0,0.0,0.0,21.0,8.0,44.0,21.0,24.0,36.0,,,,,,,,
Iglesias,23/24,Getafe,"DF,MF",25.0,23.0,1412.0,0.0,2.0,2.0,,4.0,0.0,0.0,15.0,6.0,17.0,10.0,16.0,21.0,,,,,,,,
Iglesias,24/25,Getafe,"DF,MF",26.0,37.0,2888.0,0.0,1.0,1.0,,4.0,0.0,0.0,21.0,3.0,45.0,41.0,46.0,49.0,,,,,,,,
Iglesias,25/26,Getafe,DF,27.0,37.0,3185.0,1.0,2.0,3.0,,4.0,0.0,0.0,26.0,5.0,63.0,70.0,28.0,72.0,,,,,,,,
Lucien Agoume,23/24,Sevilla,MF,21.0,12.0,777.0,0.0,0.0,0.0,,3.0,0.0,0.0,6.0,2.0,19.0,2.0,7.0,16.0,,,,,,,,
Lucien Agoume,24/25,Sevilla,MF,22.0,35.0,2114.0,1.0,3.0,4.0,,5.0,0.0,1.0,10.0,2.0,49.0,6.0,40.0,32.0,,,,,,,,
Lucien Agoume,25/26,Sevilla,MF,23.0,34.0,2686.0,1.0,3.0,4.0,,12.0,0.0,0.0,15.0,2.0,58.0,16.0,49.0,40.0,,,,,,,,
Djibril Sow,23/24,Sevilla,MF,26.0,24.0,1460.0,1.0,1.0,2.0,,6.0,0.0,0.0,18.0,5.0,27.0,19.0,18.0,21.0,,,,,,,,
Djibril Sow,24/25,Sevilla,MF,27.0,30.0,2062.0,2.0,1.0,3.0,,5.0,0.0,0.0,22.0,6.0,23.0,40.0,27.0,14.0,,,,,,,,
Djibril Sow,25/26,Sevilla,MF,28.0,33.0,2187.0,5.0,4.0,9.0,,6.0,0.0,0.0,19.0,8.0,42.0,29.0,23.0,27.0,,,,,,,,
Jon Guridi,21/22,Real Sociedad,MF,26.0,8.0,206.0,1.0,0.0,1.0,,0.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,3.0,,,,,,,,
Jon Guridi,23/24,Alavés,MF,28.0,36.0,2678.0,3.0,4.0,7.0,,2.0,0.0,0.0,36.0,8.0,22.0,30.0,19.0,24.0,,,,,,,,
Jon Guridi,24/25,Alavés,MF,29.0,33.0,2080.0,3.0,1.0,4.0,,6.0,0.0,0.0,24.0,12.0,35.0,14.0,13.0,23.0,,,,,,,,
Jon Guridi,25/26,Alavés,"MF,FW",30.0,28.0,1238.0,0.0,0.0,0.0,,1.0,0.0,0.0,15.0,4.0,15.0,8.0,10.0,19.0,,,,,,,,
Manu Bueno,22/23,Sevilla,MF,18.0,2.0,149.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,
Manu Bueno,23/24,Sevilla,MF,19.0,4.0,117.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,,,,,,,,
Manu Bueno,24/25,Sevilla,MF,20.0,9.0,140.0,1.0,0.0,1.0,,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,3.0,,,,,,,,
Manu Bueno,25/26,Sevilla,MF,21.0,8.0,272.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,,,,,,,,
Joan Jordán,21/22,Sevilla,MF,27.0,36.0,2514.0,0.0,1.0,1.0,,9.0,0.0,0.0,16.0,1.0,54.0,26.0,29.0,32.0,,,,,,,,
Joan Jordán,22/23,Sevilla,MF,28.0,23.0,1592.0,0.0,1.0,1.0,,8.0,0.0,0.0,13.0,3.0,32.0,10.0,16.0,18.0,,,,,,,,
Joan Jordán,23/24,Sevilla,MF,29.0,8.0,380.0,0.0,0.0,0.0,,1.0,0.0,0.0,6.0,1.0,1.0,3.0,4.0,6.0,,,,,,,,
Joan Jordán,24/25,Alavés,MF,30.0,25.0,1414.0,5.0,2.0,7.0,,4.0,0.0,0.0,17.0,8.0,29.0,11.0,9.0,18.0,,,,,,,,
Joan Jordán,25/26,Sevilla,MF,31.0,3.0,25.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,
Patrik Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruben Vargas,24/25,Sevilla,"MF,FW",25.0,11.0,671.0,2.0,1.0,3.0,,0.0,0.0,0.0,17.0,5.0,11.0,9.0,2.0,4.0,,,,,,,,
Ruben Vargas,25/26,Sevilla,"MF,FW",26.0,24.0,1594.0,3.0,6.0,9.0,,2.0,0.0,0.0,41.0,8.0,13.0,17.0,7.0,15.0,,,,,,,,
Chidera Ejuke,24/25,Sevilla,"MF,FW",26.0,25.0,966.0,2.0,1.0,3.0,,0.0,0.0,0.0,20.0,8.0,6.0,16.0,6.0,12.0,,,,,,,,
Chidera Ejuke,25/26,Sevilla,"MF,FW",27.0,27.0,932.0,1.0,1.0,2.0,,0.0,0.0,0.0,23.0,3.0,5.0,16.0,7.0,13.0,,,,,,,,
Alfon,24/25,Celta Vigo,"FW,MF",25.0,26.0,1371.0,5.0,2.0,7.0,,1.0,0.0,1.0,45.0,21.0,15.0,31.0,4.0,3.0,,,,,,,,
Alfon,25/26,Villarreal,MF,26.0,10.0,333.0,1.0,0.0,1.0,,0.0,0.0,0.0,6.0,3.0,7.0,2.0,2.0,1.0,,,,,,,,
Alfon,25/26,Sevilla,MF,26.0,10.0,312.0,1.0,0.0,1.0,,0.0,0.0,0.0,11.0,7.0,3.0,6.0,1.0,0.0,,,,,,,,
Peque,24/25,Sevilla,"MF,FW",21.0,26.0,1134.0,1.0,1.0,2.0,,1.0,0.0,0.0,19.0,4.0,22.0,26.0,8.0,6.0,,,,,,,,
Peque,25/26,Sevilla,"MF,FW",22.0,26.0,982.0,2.0,1.0,3.0,,7.0,0.0,0.0,15.0,6.0,15.0,47.0,1.0,8.0,,,,,,,,
Akor Adams,24/25,Sevilla,FW,24.0,4.0,134.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,
Akor Adams,25/26,Sevilla,FW,25.0,32.0,2064.0,10.0,3.0,13.0,,3.0,0.0,0.0,61.0,30.0,36.0,12.0,1.0,4.0,,,,,,,,
Isaac Romero,23/24,Sevilla,FW,23.0,14.0,1039.0,4.0,4.0,8.0,,2.0,0.0,0.0,42.0,17.0,28.0,17.0,0.0,3.0,,,,,,,,
Isaac Romero,24/25,Sevilla,FW,24.0,31.0,2156.0,4.0,2.0,6.0,,10.0,0.0,1.0,54.0,20.0,38.0,37.0,7.0,7.0,,,,,,,,
Isaac Romero,25/26,Sevilla,"FW,MF",25.0,29.0,1484.0,4.0,0.0,4.0,,6.0,0.0,1.0,41.0,14.0,29.0,24.0,5.0,10.0,,,,,,,,
Rafa Mir,21/22,Sevilla,FW,24.0,34.0,1808.0,10.0,0.0,10.0,,6.0,0.0,0.0,61.0,24.0,32.0,18.0,0.0,3.0,,,,,,,,
